,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,term_ 36 months,term_ 60 months,safe_loans
69937,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
69938,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
69942,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
69946,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
69951,0,0,0,1,0,0,0,0,0,1,0,0,1,-1
69980,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
69983,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
69984,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
69985,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
69986,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
69993,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
69999,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
70004,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
70011,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70021,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
70025,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
70032,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
70035,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
70040,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
70044,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70046,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
70047,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70055,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70070,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70071,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70079,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
70088,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
70090,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70093,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
70097,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70103,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
70106,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70109,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
70133,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
70139,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
70144,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
70148,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70151,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
70154,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70155,0,0,0,0,0,0,1,1,0,0,0,0,1,-1
70173,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
70175,0,0,0,0,0,0,1,0,0,0,1,0,1,-1
70185,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70188,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70195,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
70204,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
70206,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
70207,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
70209,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70215,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
70235,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70236,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
70238,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
70241,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
70248,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
70250,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70253,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70261,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70262,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70263,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
70269,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70277,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70280,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
70289,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
70305,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
70306,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70307,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
70308,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70313,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
70320,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
70326,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70340,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
70345,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70363,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70367,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70368,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
70372,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
70375,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
70378,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70388,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
70402,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
70405,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
70409,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
70421,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
70425,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70432,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70438,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70454,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
70463,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
70465,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
70468,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
70476,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
70486,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
70488,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
70495,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70497,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70501,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
70514,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
70517,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70519,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
70520,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
70522,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
70529,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
70530,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
70532,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
70534,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
70537,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70543,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70546,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
70553,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70554,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
70560,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
70568,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
70572,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70578,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70586,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70588,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
70590,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70594,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
70599,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
70610,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
70616,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
70617,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
70624,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
70627,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
70635,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70637,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70645,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
70648,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
70652,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
70654,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
70655,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
70659,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
70670,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70673,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
70682,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
70689,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70699,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70701,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
70702,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70703,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70707,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
70713,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70720,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70725,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70726,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70733,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70735,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70738,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
70739,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
70745,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70750,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
70751,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
70757,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70760,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70762,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
70774,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70788,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70792,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70801,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70810,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70813,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70819,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
70822,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
70828,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
70841,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
70845,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70846,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
70874,0,0,0,1,0,0,0,0,0,1,0,0,1,-1
70875,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
70880,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
70896,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70901,0,0,0,0,1,0,0,0,0,1,0,0,1,-1
70903,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
70904,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
70908,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
70914,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
70917,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
70919,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
70928,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
70929,0,1,0,0,0,0,0,0,0,1,0,0,1,-1
70935,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
70942,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70945,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70959,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
70967,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
70972,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
70974,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71007,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71011,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
71014,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71017,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
71019,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71025,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71037,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71046,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
71050,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71052,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
71053,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71067,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
71068,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
71070,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
71071,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
71072,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71073,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
71081,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71094,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71097,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
71099,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
71101,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71102,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
71105,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
71109,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
71130,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71133,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71134,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71135,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
71137,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71138,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71154,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71159,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71165,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71178,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
71181,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71191,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71194,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71197,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71198,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
71200,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71202,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71215,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71225,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71228,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
71230,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71232,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71233,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71236,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71241,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
71251,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71263,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71264,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71266,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
71271,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71276,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
71281,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71283,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
71284,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
71286,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
71289,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71297,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71300,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
71301,0,0,0,1,0,0,0,0,0,1,0,0,1,-1
71305,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71308,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71317,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
71326,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71336,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71337,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
71344,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71363,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71368,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
71376,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
71380,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71383,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71385,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71391,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
71396,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71405,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71415,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71421,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71426,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
71429,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
71430,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71432,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71434,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71435,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71440,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71443,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71448,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71453,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71457,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71459,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71460,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71466,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
71469,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71472,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
71478,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71479,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71483,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
71485,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71493,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71495,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71500,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
71511,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71512,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71514,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71520,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71530,0,0,0,0,1,0,0,1,0,0,0,1,0,-1
71539,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71545,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
71554,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
71555,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
71561,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
71572,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
71573,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71574,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71575,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
71577,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71581,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
71585,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
71587,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71589,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
71599,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71612,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71613,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
71618,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71620,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71621,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71623,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
71632,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
71636,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71641,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71645,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
71652,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71657,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71660,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71661,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
71666,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71675,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71679,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71683,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71687,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
71691,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
71694,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71698,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
71701,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
71702,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
71707,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71714,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71718,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
71720,0,0,1,0,0,0,0,0,0,1,0,0,1,-1
71730,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71741,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71754,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
71756,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71795,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71802,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
71806,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71810,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71812,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
71819,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
71828,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71835,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
71838,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
71840,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
71841,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71844,0,0,0,0,1,0,0,1,0,0,0,1,0,-1
71853,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
71876,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
71877,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71880,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
71886,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
71888,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
71892,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
71894,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71896,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71902,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
71904,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71915,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71923,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71927,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71929,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
71931,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
71939,0,0,0,0,1,0,0,1,0,0,0,1,0,-1
71942,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
71946,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
71948,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71949,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
71952,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71954,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
71956,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71960,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
71962,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71964,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
71969,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71976,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
71977,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
71993,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71994,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
71996,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
72002,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
72003,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
72004,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
72007,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
72014,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
72015,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
72022,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
72023,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
72034,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
72035,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
72039,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
72048,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
72064,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
72066,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
72067,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
72088,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
72098,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
72104,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
72108,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
72114,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
72120,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
72121,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
72126,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
72128,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
72131,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
72149,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
72152,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
72160,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
72161,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
72162,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
72164,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
72170,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
72175,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
72176,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
72182,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
72184,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
72191,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
72197,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
72208,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
72212,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
72213,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
72223,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
72228,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
72232,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
